id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,RightClickDisabled,PopUpWindow,IframeOrFrame,MissingTitle,ImagesOnlyInForm
2671,2,1,0,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,1,0,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0
2672,2,1,5,91,7,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,13,71,0,0,0,0,0.058823529,0,1,0,0,0,0,0,0,0,0
2673,3,1,2,45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,15,0,0,0,0,0.211538462,0,1,0,0,0,0,0,0,0,0
2674,4,0,3,143,0,0,0,0,2,0,4,2,0,47,1,0,1,0,0,0,12,22,101,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2675,4,0,2,43,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,13,23,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2676,5,3,2,65,0,0,0,0,0,0,0,0,0,7,1,1,0,1,0,0,36,16,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2677,1,0,5,104,3,0,0,0,2,0,3,2,0,16,1,1,0,0,1,0,23,29,44,0,0,0,1,1,0,0,0,0,0,0,1,0,0
2678,2,1,3,85,5,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,16,62,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2679,3,1,2,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,34,6,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0
2680,2,0,4,73,1,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,13,53,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
2681,3,1,0,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0.005037783,0,1,0,0,0,0,0,1,0,0
2682,1,0,3,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,18,19,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0
2683,4,1,4,52,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,28,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2684,3,1,1,50,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,27,16,0,0,0,0,0.880597015,1,1,0,1,0,0,0,1,0,0
2685,3,1,2,43,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,19,0,0,0,0,0.5,0,1,1,0,1,0,0,0,0,0
2686,2,1,3,66,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24,35,0,0,0,0,0.135135135,0,1,0,0,0,0,0,1,0,0
2687,7,0,2,98,0,0,0,0,0,0,1,0,0,11,1,0,0,0,0,0,12,3,75,0,0,0,0.166666667,0,1,1,0,1,0,0,0,0,1
2688,2,0,2,52,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,14,21,9,0,0,0,0.14516129,0,0,0,0,0,0,0,0,0,0
2689,3,1,5,83,3,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,18,58,0,0,0,1,0.1875,0,1,0,0,0,0,0,0,0,1
2690,3,1,4,48,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,16,25,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0
2691,3,1,3,132,0,0,0,0,2,2,4,3,0,8,1,0,0,0,0,0,13,39,72,0,0,0,0.142857143,0,1,1,0,0,0,0,0,0,0
2692,3,1,2,50,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,14,29,0,0,0,0,0.132352941,0,0,0,0,0,0,0,0,0,0
2693,4,0,4,101,2,0,0,0,0,0,0,0,0,31,1,1,1,0,0,0,13,47,33,0,2,0,0.035714286,1,1,0,0,0,0,0,1,0,0
2694,3,1,3,68,0,0,0,1,0,0,0,0,0,7,1,1,0,0,0,0,29,32,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2695,2,1,5,76,4,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,18,51,0,0,0,0,0.711111111,0,1,1,0,1,0,0,0,0,0
2696,3,1,2,177,0,0,0,0,0,0,9,8,0,8,1,0,0,0,1,0,12,24,133,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2697,4,0,3,57,0,0,0,0,1,0,1,1,0,9,1,0,1,0,0,0,12,22,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2698,3,1,3,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,9,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0
2699,1,0,3,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2700,2,0,3,47,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2701,2,1,3,84,0,0,0,0,8,0,0,0,0,0,1,0,0,0,1,0,20,57,0,0,0,0,0.411764706,0,1,1,1,0,0,0,0,0,0
2702,1,0,3,82,7,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,19,49,6,0,0,0,0.346153846,0,1,0,1,0,0,0,1,0,0
2703,2,0,2,62,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,42,0,0,0,0,0.352941177,0,1,0,0,0,0,0,1,0,0
2704,2,1,5,115,5,0,0,0,2,0,3,2,0,16,1,1,0,0,0,0,15,48,44,0,0,0,1,1,1,1,1,0,0,0,1,0,0
2705,1,0,2,72,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,10,48,6,0,0,1,0.138297872,0,1,1,0,0,0,0,1,0,0
2706,3,0,2,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,14,0,0,0,0,0.363636364,0,1,0,0,0,0,0,0,0,0
2707,3,1,3,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,24,0,0,0,0,0.083333333,1,1,1,0,1,0,0,0,0,0
2708,1,0,5,66,3,0,0,0,0,0,0,0,0,15,1,1,0,0,1,0,11,48,0,0,0,0,0.275,0,1,0,0,0,0,0,1,0,0
2709,2,0,3,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,13,0,0,0,0,0.153846154,0,1,0,0,0,0,0,0,0,0
2710,3,1,2,129,13,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,25,97,0,0,0,0,0.416666667,0,0,0,0,0,0,0,1,0,0
2711,4,1,9,213,2,0,0,1,0,0,1,0,0,60,1,1,0,0,1,0,18,110,77,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2712,1,0,3,39,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,21,11,0,0,0,0,0.897959184,0,1,1,0,0,0,0,1,0,0
2713,3,1,4,51,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,20,24,0,0,0,0,0.5,1,1,0,0,0,1,0,0,0,0
2714,3,2,8,81,0,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,19,55,0,0,0,0,0.03030303,0,0,0,0,0,0,0,1,0,0
2715,3,1,3,91,6,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,23,61,0,0,0,0,0.404255319,0,1,1,0,0,0,0,1,0,0
2716,3,1,1,92,4,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,28,10,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2717,2,1,0,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
2718,1,0,5,60,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,18,35,0,0,0,0,0.529411765,0,1,0,0,0,0,0,0,0,0
2719,3,1,2,134,6,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,28,34,64,0,1,0,0.873015873,1,1,1,0,0,0,0,1,0,0
2720,3,1,2,58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,31,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2721,1,0,2,75,5,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,17,51,0,0,0,0,0.292307692,0,1,0,1,0,0,0,1,0,0
2722,4,1,3,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2723,2,1,6,111,8,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,18,86,0,0,1,0,0.814814815,0,1,1,0,0,0,0,1,0,0
2724,2,0,2,71,0,0,0,0,1,0,2,1,0,9,1,0,0,0,1,0,10,26,27,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2725,2,1,3,35,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,14,14,0,0,0,0,0.5,0,1,0,0,0,0,0,1,0,0
2726,3,1,3,59,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20,32,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0
2727,3,1,2,77,0,0,0,0,1,0,3,2,0,6,1,0,0,0,0,0,16,15,38,0,0,0,0.2,0,1,0,0,0,0,0,0,0,0
2728,2,1,6,83,7,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,14,62,0,0,0,0,0.24,0,1,0,0,0,0,0,0,0,0
2729,1,0,2,57,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,38,0,0,0,0,0.56,0,0,0,0,0,0,0,1,0,0
2730,2,1,3,57,1,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,18,32,0,0,0,0,0.80952381,0,1,1,0,1,0,0,0,0,0
2731,1,0,4,46,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,10,29,0,0,0,0,0.448275862,0,1,0,0,0,0,0,0,0,0
2732,6,1,8,142,3,0,0,0,0,0,0,0,0,26,1,1,0,0,1,0,15,120,0,0,0,0,0.038461539,0,1,1,0,0,1,0,1,0,0
2733,4,1,6,79,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,20,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2734,2,1,3,101,11,0,0,0,0,0,0,0,0,9,1,1,0,0,1,0,20,74,0,0,0,0,0.98265896,0,1,0,0,0,0,0,1,0,0
2735,2,0,2,161,0,0,0,0,2,15,1,0,0,31,1,1,0,0,0,0,20,7,126,0,1,0,0.166666667,0,0,0,0,0,0,0,0,0,0
2736,2,0,2,47,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,22,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2737,2,1,2,41,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2738,1,0,5,82,1,1,0,0,0,0,0,0,0,19,1,1,0,0,0,0,13,62,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2739,3,1,8,54,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,31,0,0,0,0,0.142857143,1,1,0,0,0,0,0,1,0,0
2740,3,1,1,61,0,0,0,0,0,0,2,1,0,4,1,1,0,0,0,0,21,10,22,0,0,0,0.055555556,0,0,0,0,0,0,0,0,0,0
2741,4,2,2,42,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,18,17,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2742,3,0,1,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2743,7,1,3,86,0,0,0,0,0,0,1,0,0,5,1,1,0,0,0,0,19,54,5,0,0,0,0.551724138,0,1,1,0,0,0,0,0,0,0
2744,4,0,4,89,2,0,0,0,0,0,0,0,0,21,1,1,1,0,0,0,13,34,34,0,2,0,0.035714286,1,1,0,0,0,0,0,1,0,0
2745,2,0,3,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,21,0,0,0,0,0.666666667,1,1,0,1,0,0,0,0,0,0
2746,2,1,3,43,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,18,18,0,0,0,0,0.0625,0,1,0,0,0,0,0,1,0,0
2747,3,0,3,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2748,4,0,3,58,0,0,0,0,0,0,0,0,0,10,1,1,0,0,1,0,13,38,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2749,3,1,2,51,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,17,27,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
2750,2,0,1,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,17,0,0,0,0,0.857142857,0,0,0,0,0,0,0,0,0,0
2751,2,0,3,60,0,0,0,0,0,0,2,1,0,6,1,0,0,0,1,0,7,27,18,0,0,0,0.162162162,0,1,1,0,0,0,0,0,0,0
2752,2,1,3,60,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,31,0,0,0,0,0.166666667,1,1,0,0,0,0,0,0,0,0
2753,1,0,4,66,0,0,0,0,1,0,1,0,0,6,1,1,0,0,0,0,11,37,10,0,0,0,0.114285714,0,1,1,1,0,0,0,0,0,0
2754,2,0,1,68,3,0,0,0,1,0,0,0,0,6,1,1,0,0,0,0,11,50,0,0,0,0,0.4,0,0,0,1,0,0,0,1,0,0
2755,4,0,3,106,0,0,0,0,3,0,5,4,0,9,1,0,1,0,0,0,12,22,64,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2756,3,0,2,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2757,2,0,2,64,0,0,0,0,3,0,0,0,0,4,1,1,0,0,1,0,21,36,0,0,0,0,0.014705882,0,0,0,0,0,0,0,0,0,0
2758,1,0,3,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2759,2,0,6,67,0,0,0,0,1,0,0,0,0,28,1,1,0,0,0,0,9,51,0,0,0,1,0.974137931,1,1,0,0,0,0,0,1,0,1
2760,2,0,3,52,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2761,2,0,4,45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,10,28,0,0,0,0,0.666666667,1,1,0,0,0,0,0,0,0,0
2762,2,0,3,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,26,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0
2763,2,1,5,66,4,0,0,0,0,0,0,0,0,9,1,1,0,0,0,0,20,39,0,0,0,0,0.97260274,0,1,1,0,0,0,0,1,0,0
2764,12,1,11,76,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,14,55,0,0,0,0,0.009174312,0,1,0,0,0,0,0,0,0,0
2765,1,0,3,63,0,0,0,0,0,0,0,0,0,22,1,1,0,0,0,0,18,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2766,1,0,5,94,10,0,0,0,0,0,0,0,0,18,1,1,0,0,0,0,13,74,0,0,0,0,0.465116279,0,1,0,1,0,0,0,1,0,0
2767,3,1,1,79,7,1,0,0,0,0,0,0,0,11,1,1,0,0,1,0,27,45,0,0,0,0,0.516666667,0,1,0,0,0,0,0,1,0,0
2768,2,1,5,108,9,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,16,85,0,0,0,1,0.25,0,1,0,0,0,0,0,1,0,0
2769,4,0,5,97,0,0,0,0,0,0,1,0,0,12,1,0,0,0,1,0,16,40,33,0,0,0,0.615384615,1,1,0,0,0,0,0,0,0,0
2770,4,1,2,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,21,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
2771,3,1,7,91,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,36,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2772,2,1,2,49,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2773,2,1,3,82,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2774,2,0,4,62,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,33,0,0,0,0,0.222222222,0,1,0,0,0,0,0,0,0,0
2775,2,0,3,44,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,13,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2776,3,1,1,117,6,0,0,0,0,0,2,2,0,11,1,1,0,0,0,0,24,15,70,0,0,0,0.17578125,0,1,0,0,0,0,0,1,0,0
2777,2,1,18,139,1,1,0,0,0,0,0,0,0,4,1,1,0,0,1,0,24,108,0,0,0,0,0.105263158,0,0,0,0,0,0,0,0,0,0
2778,3,1,2,55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,31,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0
2779,3,1,2,130,14,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,15,108,0,0,0,0,0.513043478,0,0,0,0,0,0,0,1,0,0
2780,3,1,7,86,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,19,60,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2781,11,10,4,138,0,0,0,0,0,0,0,0,0,19,1,1,0,1,1,0,86,45,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
2782,2,1,0,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,1,0,0,0,0,0.086956522,0,0,0,0,0,0,0,1,0,0
2783,2,1,5,96,7,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,18,71,0,0,0,0,0.916666667,1,1,0,0,0,0,0,0,0,0
2784,3,1,1,69,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,35,0,0,0,0,0.888888889,0,1,0,0,0,0,0,0,0,0
2785,8,0,5,215,1,0,0,0,4,0,7,0,0,21,1,0,0,0,0,0,16,44,147,0,2,0,0.263157895,1,1,0,0,0,0,0,1,0,0
2786,2,1,2,60,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,43,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2787,2,0,4,67,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,15,45,0,0,0,0,0.083333333,0,1,0,0,0,0,0,0,0,0
2788,2,1,3,57,2,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,23,27,0,0,0,0,0.517241379,0,1,1,0,0,0,0,0,0,0
2789,1,0,3,97,9,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,15,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2790,6,0,4,134,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,22,43,61,0,1,1,1,0,0,0,1,0,0,0,0,0,0
2791,1,0,2,84,1,0,0,0,0,0,4,3,0,5,1,1,0,0,0,0,12,23,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2792,1,0,7,44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2793,2,0,6,67,3,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,13,47,0,0,0,0,0.648648649,0,1,0,0,0,0,0,1,0,0
2794,2,0,3,36,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,13,16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2795,2,0,1,101,0,0,0,0,3,0,5,4,0,18,1,1,0,0,0,0,19,17,57,0,0,0,0.594594595,0,1,0,0,0,0,0,0,0,0
2796,3,1,2,45,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,20,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2797,2,0,3,84,0,0,0,0,0,0,0,1,0,21,1,1,0,0,1,0,18,59,0,0,0,0,0.066666667,0,1,0,0,0,0,0,0,0,0
2798,3,1,7,93,1,0,0,0,0,0,0,0,0,21,1,1,0,0,1,0,22,64,0,0,0,0,0.125,0,1,1,0,0,0,0,0,0,0
2799,1,0,3,39,2,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,10,22,0,0,0,0,0.987654321,1,1,1,0,0,0,0,0,0,0
2800,2,1,3,68,1,1,0,0,0,0,0,0,0,22,1,1,0,0,1,0,21,40,0,0,0,0,0.090909091,0,1,1,0,0,1,0,1,0,0
2801,3,1,7,93,1,0,0,0,0,0,0,0,0,18,1,1,0,0,1,0,22,64,0,0,0,0,0.125,0,1,1,0,0,0,0,0,0,0
2802,1,0,5,69,7,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,14,48,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0
2803,2,0,2,47,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,31,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
2804,2,1,3,68,0,0,0,0,0,0,0,0,0,16,1,1,0,0,1,0,19,42,0,0,0,0,0.304347826,1,1,0,0,0,0,0,1,0,0
2805,2,1,4,72,0,0,0,0,0,0,0,0,0,26,1,1,0,0,0,0,18,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2806,2,1,3,100,7,0,0,0,0,0,0,0,0,14,1,1,0,0,1,0,31,62,0,0,0,0,0.986666667,1,1,0,1,0,0,0,1,0,0
2807,3,1,3,61,2,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,18,36,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2808,2,1,2,49,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,23,19,0,0,0,0,0.431818182,0,1,1,0,1,0,0,0,0,0
2809,1,0,2,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,8,0,0,0,0,0.153846154,0,1,0,0,0,0,0,0,0,0
2810,3,1,4,63,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,31,25,0,0,0,0,0.285714286,0,1,0,0,0,0,0,0,0,0
2811,2,1,8,75,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,18,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2812,3,1,4,70,4,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,20,43,0,0,0,0,0.358208955,0,1,1,0,0,0,0,1,0,0
2813,3,1,2,110,8,0,0,0,1,0,0,0,0,19,1,1,0,0,1,0,21,82,0,0,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0
2814,3,1,3,59,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,26,26,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
2815,3,1,2,54,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,24,13,9,0,0,0,0.934782609,0,1,0,0,0,0,0,0,0,0
2816,2,0,5,76,2,0,0,0,0,2,0,0,0,4,1,1,0,0,1,0,23,46,0,0,1,0,0.542168675,0,1,0,0,0,0,0,1,0,0
2817,1,0,2,64,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,18,11,27,0,1,0,0.266666667,0,1,0,1,0,0,0,0,0,0
2818,3,1,2,69,1,1,0,0,0,0,0,0,0,6,1,1,0,0,0,0,43,19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2819,3,1,3,46,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,14,25,0,0,0,0,0.3,0,1,0,0,0,0,0,1,0,0
2820,3,0,5,183,6,0,0,0,2,0,1,0,0,23,1,1,0,0,0,0,15,71,89,0,0,0,0.111111111,1,1,0,0,0,0,0,0,0,0
2821,6,1,5,94,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,26,61,0,0,1,1,0.333333333,1,1,0,0,0,0,0,1,0,0
2822,1,0,2,77,0,0,0,0,0,3,1,0,0,10,1,1,0,0,0,0,16,13,40,0,1,0,0.076923077,0,1,0,0,0,0,0,0,0,0
2823,1,0,5,119,11,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,17,95,0,0,0,0,0.62962963,0,1,0,1,0,0,0,1,0,0
2824,2,1,3,40,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,11,22,0,0,0,0,0.2,0,1,0,0,0,0,0,0,0,1
2825,1,0,5,116,14,0,0,0,0,0,0,0,0,10,1,1,0,0,1,0,19,90,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0
2826,6,1,2,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,36,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2827,2,0,2,78,1,1,0,0,0,0,3,2,0,6,1,0,0,0,1,0,17,25,28,0,0,0,0.105263158,0,0,0,0,0,0,0,0,0,0
2828,2,0,2,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,19,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0
2829,2,1,0,50,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,17,1,24,0,0,0,0.315789474,0,1,0,0,0,0,0,0,0,0
2830,2,0,1,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,17,0,0,0,0,0.191489362,0,1,1,0,0,0,0,1,0,0
2831,2,1,4,45,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,21,17,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0
2832,1,0,3,78,5,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,15,56,0,0,0,0,0.586956522,0,1,1,0,0,0,0,1,0,0
2833,1,0,3,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,10,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0
2834,2,0,5,116,2,0,0,0,4,0,2,1,0,1,1,0,0,0,0,0,11,49,48,0,0,1,0,0,1,1,0,0,0,0,0,0,0
2835,2,0,2,43,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,19,17,0,0,1,0,0.222222222,1,1,0,0,0,0,0,0,0,0
2836,3,1,2,54,1,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,16,31,0,0,0,0,0.086206897,0,1,0,1,0,0,0,1,0,0
2837,2,1,4,101,6,0,0,0,0,0,1,0,0,14,1,1,0,0,1,0,19,54,20,0,0,0,0.95,1,1,0,0,0,0,0,0,0,0
2838,7,6,3,62,0,0,0,0,0,0,0,0,0,6,1,1,0,1,0,0,46,9,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
2839,4,1,6,68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,45,0,0,1,0,0.285714286,0,1,0,0,0,0,0,0,0,0
2840,2,0,6,112,6,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,17,71,16,0,0,0,0.170731707,0,1,0,0,0,0,0,1,0,0
2841,3,1,1,47,1,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,19,21,0,0,0,0,0.034482759,0,0,0,0,0,0,0,0,0,0
2842,4,1,3,62,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,28,27,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
